"anno","mes","codigo_provincia","nombre_oficial","siglas_unificadas","votos","total_votos_prov","porcentaje"
2011,"11","39","Cantabria","OTROS",2891,345790,0.84
2011,"11","39","Cantabria","SUMAR_PODEMOS",2455,345790,0.71
2011,"11","12","Castellón/Castelló","PP",156545,291901,53.63
2011,"11","12","Castellón/Castelló","PSOE",87461,291901,29.96
2011,"11","12","Castellón/Castelló","IU_PCE_HISTORICO",16198,291901,5.55
2011,"11","12","Castellón/Castelló","UPYD",11980,291901,4.1
2011,"11","12","Castellón/Castelló","SUMAR_PODEMOS",11857,291901,4.06
2011,"11","12","Castellón/Castelló","OTROS",7860,291901,2.69
2011,"11","51","Ceuta","PP",20944,31247,67.03
2011,"11","51","Ceuta","PSOE",6418,31247,20.54
2011,"11","51","Ceuta","OTROS",2250,31247,7.2
2011,"11","51","Ceuta","UPYD",1059,31247,3.39
2011,"11","51","Ceuta","IU_PCE_HISTORICO",576,31247,1.84
2011,"11","13","Ciudad Real","PP",164685,294041,56.01
2011,"11","13","Ciudad Real","PSOE",95236,294041,32.39
2011,"11","13","Ciudad Real","IU_PCE_HISTORICO",16508,294041,5.61
2011,"11","13","Ciudad Real","UPYD",13090,294041,4.45
2011,"11","13","Ciudad Real","OTROS",3006,294041,1.02
2011,"11","13","Ciudad Real","SUMAR_PODEMOS",1516,294041,0.52
2011,"11","15","Coruña, A","PP",340563,648295,52.53
2011,"11","15","Coruña, A","PSOE",179665,648295,27.71
2011,"11","15","Coruña, A","BNG",77624,648295,11.97
2011,"11","15","Coruña, A","OTROS",36154,648295,5.58
2011,"11","15","Coruña, A","UPYD",8753,648295,1.35
2011,"11","15","Coruña, A","SUMAR_PODEMOS",4775,648295,0.74
2011,"11","15","Coruña, A","IU_PCE_HISTORICO",761,648295,0.12
2011,"11","16","Cuenca","PP",69884,123202,56.72
2011,"11","16","Cuenca","PSOE",41226,123202,33.46
2011,"11","16","Cuenca","IU_PCE_HISTORICO",5946,123202,4.83
2011,"11","16","Cuenca","UPYD",4464,123202,3.62
2011,"11","16","Cuenca","OTROS",882,123202,0.72
2011,"11","16","Cuenca","SUMAR_PODEMOS",800,123202,0.65
2011,"11","10","Cáceres","PP",131963,250328,52.72
2011,"11","10","Cáceres","PSOE",92403,250328,36.91
2011,"11","10","Cáceres","IU_PCE_HISTORICO",13381,250328,5.35
2011,"11","10","Cáceres","UPYD",8716,250328,3.48
2011,"11","10","Cáceres","OTROS",2177,250328,0.87
2011,"11","10","Cáceres","SUMAR_PODEMOS",1688,250328,0.67
2011,"11","11","Cádiz","PP",291675,611124,47.73
2011,"11","11","Cádiz","PSOE",202988,611124,33.22
2011,"11","11","Cádiz","IU_PCE_HISTORICO",55269,611124,9.04
2011,"11","11","Cádiz","UPYD",29725,611124,4.86
2011,"11","11","Cádiz","PARTIDO_ANDALUCISTA",19281,611124,3.16
2011,"11","11","Cádiz","OTROS",7850,611124,1.28
2011,"11","11","Cádiz","SUMAR_PODEMOS",4336,611124,0.71
2011,"11","14","Córdoba","PP",208889,461489,45.26
2011,"11","14","Córdoba","PSOE",170033,461489,36.84
2011,"11","14","Córdoba","IU_PCE_HISTORICO",46968,461489,10.18
2011,"11","14","Córdoba","UPYD",17973,461489,3.89
2011,"11","14","Córdoba","PARTIDO_ANDALUCISTA",10449,461489,2.26
2011,"11","14","Córdoba","SUMAR_PODEMOS",3768,461489,0.82
2011,"11","14","Córdoba","OTROS",2907,461489,0.63
2011,"11","14","Córdoba","EXTREMA_DERECHA_ANTIGUA",502,461489,0.11
2011,"11","20","Gipuzkoa","IU_PCE_HISTORICO",142163,368191,38.61
2011,"11","20","Gipuzkoa","PNV",83447,368191,22.66
2011,"11","20","Gipuzkoa","PSOE",78068,368191,21.2
2011,"11","20","Gipuzkoa","PP",51078,368191,13.87
2011,"11","20","Gipuzkoa","UPYD",5686,368191,1.54
2011,"11","20","Gipuzkoa","SUMAR_PODEMOS",4342,368191,1.18
2011,"11","20","Gipuzkoa","OTROS",3407,368191,0.93
2011,"11","17","Girona","IU_PCE_HISTORICO",136684,299983,45.56
2011,"11","17","Girona","PSOE",65474,299983,21.83
2011,"11","17","Girona","PP",49492,299983,16.5
2011,"11","17","Girona","ERC",32925,299983,10.98
2011,"11","17","Girona","OTROS",13618,299983,4.54
2011,"11","17","Girona","UPYD",1790,299983,0.6
2011,"11","18","Granada","PP",237235,501612,47.29
2011,"11","18","Granada","PSOE",184895,501612,36.86
2011,"11","18","Granada","IU_PCE_HISTORICO",41075,501612,8.19
2011,"11","18","Granada","UPYD",26180,501612,5.22
2011,"11","18","Granada","OTROS",4494,501612,0.9
2011,"11","18","Granada","PARTIDO_ANDALUCISTA",3907,501612,0.78
2011,"11","18","Granada","SUMAR_PODEMOS",3826,501612,0.76
2011,"11","19","Guadalajara","PP",71282,130150,54.77
2011,"11","19","Guadalajara","PSOE",36495,130150,28.04
2011,"11","19","Guadalajara","UPYD",9933,130150,7.63
2011,"11","19","Guadalajara","IU_PCE_HISTORICO",9008,130150,6.92
2011,"11","19","Guadalajara","OTROS",2162,130150,1.66
2011,"11","19","Guadalajara","SUMAR_PODEMOS",1270,130150,0.98
2011,"11","21","Huelva","PP",115586,259853,44.48
2011,"11","21","Huelva","PSOE",106727,259853,41.07
2011,"11","21","Huelva","IU_PCE_HISTORICO",18951,259853,7.29
2011,"11","21","Huelva","UPYD",9026,259853,3.47
2011,"11","21","Huelva","PARTIDO_ANDALUCISTA",4988,259853,1.92
2011,"11","21","Huelva","OTROS",2581,259853,0.99
2011,"11","21","Huelva","SUMAR_PODEMOS",1994,259853,0.77
2011,"11","22","Huesca","PP",58248,117081,49.75
2011,"11","22","Huesca","PSOE",40423,117081,34.53
2011,"11","22","Huesca","SUMAR_PODEMOS",11338,117081,9.68
2011,"11","22","Huesca","UPYD",5387,117081,4.6
2011,"11","22","Huesca","OTROS",1337,117081,1.14
2011,"11","22","Huesca","IU_PCE_HISTORICO",348,117081,0.3
2011,"11","23","Jaén","PP",183195,398827,45.93
2011,"11","23","Jaén","PSOE",165106,398827,41.4
2011,"11","23","Jaén","IU_PCE_HISTORICO",28019,398827,7.03
2011,"11","23","Jaén","UPYD",13696,398827,3.43
2011,"11","23","Jaén","PARTIDO_ANDALUCISTA",4905,398827,1.23
2011,"11","23","Jaén","SUMAR_PODEMOS",2140,398827,0.54
2011,"11","23","Jaén","OTROS",1766,398827,0.44
2011,"11","24","León","PP",151893,285678,53.17
2011,"11","24","León","PSOE",99160,285678,34.71
2011,"11","24","León","IU_PCE_HISTORICO",15978,285678,5.59
2011,"11","24","León","UPYD",13594,285678,4.76
2011,"11","24","León","OTROS",2919,285678,1.02
2011,"11","24","León","SUMAR_PODEMOS",2134,285678,0.75
2011,"11","25","Lleida","IU_PCE_HISTORICO",86799,187388,46.32
2011,"11","25","Lleida","PSOE",38977,187388,20.8
2011,"11","25","Lleida","PP",37300,187388,19.91
2011,"11","25","Lleida","ERC",16466,187388,8.79
2011,"11","25","Lleida","OTROS",6782,187388,3.62
2011,"11","25","Lleida","UPYD",1064,187388,0.57
2011,"11","27","Lugo","PP",120236,210107,57.23
2011,"11","27","Lugo","PSOE",60178,210107,28.64
2011,"11","27","Lugo","BNG",19704,210107,9.38
2011,"11","27","Lugo","OTROS",8007,210107,3.81
2011,"11","27","Lugo","UPYD",1982,210107,0.94
2011,"11","28","Madrid","PP",1713768,3326413,51.52
2011,"11","28","Madrid","PSOE",875102,3326413,26.31
2011,"11","28","Madrid","UPYD",346189,3326413,10.41
2011,"11","28","Madrid","IU_PCE_HISTORICO",274032,3326413,8.24
2011,"11","28","Madrid","SUMAR_PODEMOS",64861,3326413,1.95
2011,"11","28","Madrid","OTROS",45839,3326413,1.38
2011,"11","28","Madrid","FORO_ASTURIAS",6622,3326413,0.2
2011,"11","52","Melilla","PP",17791,26163,68
2011,"11","52","Melilla","PSOE",6745,26163,25.78
2011,"11","52","Melilla","UPYD",986,26163,3.77
2011,"11","52","Melilla","SUMAR_PODEMOS",427,26163,1.63
2011,"11","52","Melilla","OTROS",214,26163,0.82
2011,"11","30","Murcia","PP",471354,726687,64.86
2011,"11","30","Murcia","PSOE",153672,726687,21.15
2011,"11","30","Murcia","UPYD",45909,726687,6.32
2011,"11","30","Murcia","IU_PCE_HISTORICO",42900,726687,5.9
2011,"11","30","Murcia","OTROS",8406,726687,1.16
2011,"11","30","Murcia","SUMAR_PODEMOS",4446,726687,0.61
2011,"11","29","Málaga","PP",357099,710077,50.29
2011,"11","29","Málaga","PSOE",226674,710077,31.92
2011,"11","29","Málaga","IU_PCE_HISTORICO",65922,710077,9.28
2011,"11","29","Málaga","UPYD",40315,710077,5.68
2011,"11","29","Málaga","PARTIDO_ANDALUCISTA",7426,710077,1.05
2011,"11","29","Málaga","OTROS",7291,710077,1.03
2011,"11","29","Málaga","SUMAR_PODEMOS",5350,710077,0.75
2011,"11","31","Navarra","PP",126118,323505,38.98
2011,"11","31","Navarra","PSOE",72634,323505,22.45
2011,"11","31","Navarra","IU_PCE_HISTORICO",49134,323505,15.19
2011,"11","31","Navarra","GEROA_BAI",42365,323505,13.1
2011,"11","31","Navarra","OTROS",22810,323505,7.05
2011,"11","31","Navarra","UPYD",6799,323505,2.1
2011,"11","31","Navarra","SUMAR_PODEMOS",3645,323505,1.13
2011,"11","32","Ourense","PP",114132,198355,57.54
2011,"11","32","Ourense","PSOE",56307,198355,28.39
2011,"11","32","Ourense","BNG",18921,198355,9.54
2011,"11","32","Ourense","OTROS",6234,198355,3.14
2011,"11","32","Ourense","UPYD",1645,198355,0.83
2011,"11","32","Ourense","SUMAR_PODEMOS",1116,198355,0.56
2011,"11","34","Palencia","PP",58580,104413,56.1
2011,"11","34","Palencia","PSOE",33202,104413,31.8
2011,"11","34","Palencia","IU_PCE_HISTORICO",6245,104413,5.98
2011,"11","34","Palencia","UPYD",4674,104413,4.48
2011,"11","34","Palencia","OTROS",1480,104413,1.42
2011,"11","34","Palencia","EXTREMA_DERECHA_ANTIGUA",232,104413,0.22
2011,"11","35","Palmas, Las","PP",240660,464247,51.84
2011,"11","35","Palmas, Las","PSOE",123158,464247,26.53
2011,"11","35","Palmas, Las","CC_NC",53192,464247,11.46
2011,"11","35","Palmas, Las","IU_PCE_HISTORICO",21391,464247,4.61
2011,"11","35","Palmas, Las","UPYD",13178,464247,2.84
2011,"11","35","Palmas, Las","OTROS",7270,464247,1.57
2011,"11","35","Palmas, Las","SUMAR_PODEMOS",5398,464247,1.16
2011,"11","36","Pontevedra","PP",281863,546434,51.58
2011,"11","36","Pontevedra","PSOE",155400,546434,28.44
2011,"11","36","Pontevedra","BNG",66996,546434,12.26
2011,"11","36","Pontevedra","OTROS",29873,546434,5.47
2011,"11","36","Pontevedra","UPYD",7403,546434,1.35
2011,"11","36","Pontevedra","SUMAR_PODEMOS",4108,546434,0.75
2011,"11","36","Pontevedra","IU_PCE_HISTORICO",791,546434,0.14
2011,"11","26","Rioja, La","PP",94708,170397,55.58
2011,"11","26","Rioja, La","PSOE",53858,170397,31.61
2011,"11","26","Rioja, La","UPYD",10337,170397,6.07
2011,"11","26","Rioja, La","IU_PCE_HISTORICO",8342,170397,4.9
2011,"11","26","Rioja, La","SUMAR_PODEMOS",1616,170397,0.95
2011,"11","26","Rioja, La","OTROS",1536,170397,0.9
2011,"11","37","Salamanca","PP",128430,210259,61.08
2011,"11","37","Salamanca","PSOE",55774,210259,26.53
2011,"11","37","Salamanca","UPYD",13210,210259,6.28
2011,"11","37","Salamanca","IU_PCE_HISTORICO",9199,210259,4.38
2011,"11","37","Salamanca","OTROS",2015,210259,0.96
2011,"11","37","Salamanca","SUMAR_PODEMOS",1631,210259,0.78
2011,"11","38","Santa Cruz de Tenerife","PP",205005,452028,45.35
2011,"11","38","Santa Cruz de Tenerife","PSOE",107332,452028,23.74
2011,"11","38","Santa Cruz de Tenerife","CC_NC",90399,452028,20
2011,"11","38","Santa Cruz de Tenerife","IU_PCE_HISTORICO",20966,452028,4.64
2011,"11","38","Santa Cruz de Tenerife","OTROS",17036,452028,3.77
2011,"11","38","Santa Cruz de Tenerife","UPYD",11290,452028,2.5
2011,"11","40","Segovia","PP",52098,90834,57.36
2011,"11","40","Segovia","PSOE",24710,90834,27.2
2011,"11","40","Segovia","UPYD",6878,90834,7.57
2011,"11","40","Segovia","IU_PCE_HISTORICO",5219,90834,5.75
2011,"11","40","Segovia","SUMAR_PODEMOS",978,90834,1.08
2011,"11","40","Segovia","OTROS",704,90834,0.78
2011,"11","40","Segovia","EXTREMA_DERECHA_ANTIGUA",247,90834,0.27
2011,"11","41","Sevilla","PSOE",441707,1045208,42.26
2011,"11","41","Sevilla","PP",409547,1045208,39.18
2011,"11","41","Sevilla","IU_PCE_HISTORICO",92455,1045208,8.85
2011,"11","41","Sevilla","UPYD",58415,1045208,5.59
2011,"11","41","Sevilla","PARTIDO_ANDALUCISTA",23272,1045208,2.23
2011,"11","41","Sevilla","SUMAR_PODEMOS",11275,1045208,1.08
2011,"11","41","Sevilla","OTROS",7377,1045208,0.71
2011,"11","41","Sevilla","EXTREMA_DERECHA_ANTIGUA",1160,1045208,0.11
2011,"11","42","Soria","PP",28058,49782,56.36
2011,"11","42","Soria","PSOE",16058,49782,32.26
2011,"11","42","Soria","IU_PCE_HISTORICO",2385,49782,4.79
2011,"11","42","Soria","UPYD",2190,49782,4.4
2011,"11","42","Soria","SUMAR_PODEMOS",559,49782,1.12
2011,"11","42","Soria","OTROS",532,49782,1.07
2011,"11","43","Tarragona","IU_PCE_HISTORICO",124231,338887,36.66
2011,"11","43","Tarragona","PSOE",90206,338887,26.62
2011,"11","43","Tarragona","PP",81837,338887,24.15
2011,"11","43","Tarragona","ERC",25661,338887,7.57
2011,"11","43","Tarragona","OTROS",13297,338887,3.92
2011,"11","43","Tarragona","UPYD",3655,338887,1.08
2011,"11","44","Teruel","PP",39923,75236,53.06
2011,"11","44","Teruel","PSOE",25235,75236,33.54
2011,"11","44","Teruel","SUMAR_PODEMOS",6083,75236,8.09
2011,"11","44","Teruel","UPYD",2650,75236,3.52
2011,"11","44","Teruel","OTROS",1345,75236,1.79
2011,"11","45","Toledo","PP",220311,380086,57.96
2011,"11","45","Toledo","PSOE",112380,380086,29.57
2011,"11","45","Toledo","IU_PCE_HISTORICO",22944,380086,6.04
2011,"11","45","Toledo","UPYD",19071,380086,5.02
2011,"11","45","Toledo","OTROS",3205,380086,0.84
2011,"11","45","Toledo","SUMAR_PODEMOS",2175,380086,0.57
2011,"11","46","Valencia/València","PP",743017,1407025,52.81
2011,"11","46","Valencia/València","PSOE",369763,1407025,26.28
2011,"11","46","Valencia/València","IU_PCE_HISTORICO",97969,1407025,6.96
2011,"11","46","Valencia/València","SUMAR_PODEMOS",85657,1407025,6.09
2011,"11","46","Valencia/València","UPYD",84277,1407025,5.99
2011,"11","46","Valencia/València","OTROS",26342,1407025,1.87
2011,"11","47","Valladolid","PP",172327,320827,53.71
2011,"11","47","Valladolid","PSOE",94249,320827,29.38
2011,"11","47","Valladolid","IU_PCE_HISTORICO",24540,320827,7.65
2011,"11","47","Valladolid","UPYD",23482,320827,7.32
2011,"11","47","Valladolid","OTROS",3570,320827,1.11
2011,"11","47","Valladolid","SUMAR_PODEMOS",2138,320827,0.67
2011,"11","47","Valladolid","EXTREMA_DERECHA_ANTIGUA",521,320827,0.16
2011,"11","49","Zamora","PP",67872,115264,58.88
2011,"11","49","Zamora","PSOE",34700,115264,30.1
2011,"11","49","Zamora","IU_PCE_HISTORICO",6123,115264,5.31
2011,"11","49","Zamora","UPYD",4618,115264,4.01
2011,"11","49","Zamora","OTROS",1951,115264,1.69
2011,"11","50","Zaragoza","PP",240564,502546,47.87
2011,"11","50","Zaragoza","PSOE",157616,502546,31.36
2011,"11","50","Zaragoza","SUMAR_PODEMOS",62579,502546,12.45
2011,"11","50","Zaragoza","UPYD",32849,502546,6.54
2011,"11","50","Zaragoza","OTROS",7887,502546,1.57
2011,"11","50","Zaragoza","IU_PCE_HISTORICO",1051,502546,0.21
2011,"11","05","Ávila","PP",65462,104345,62.74
2011,"11","05","Ávila","PSOE",24073,104345,23.07
2011,"11","05","Ávila","UPYD",8204,104345,7.86
2011,"11","05","Ávila","IU_PCE_HISTORICO",4784,104345,4.58
2011,"11","05","Ávila","OTROS",869,104345,0.83
2011,"11","05","Ávila","SUMAR_PODEMOS",720,104345,0.69
2011,"11","05","Ávila","EXTREMA_DERECHA_ANTIGUA",233,104345,0.22
2015,"12","02","Albacete","PP",85152,229347,37.13
2015,"12","02","Albacete","PSOE",65076,229347,28.37
2015,"12","02","Albacete","CIUDADANOS",33676,229347,14.68
2015,"12","02","Albacete","SUMAR_PODEMOS",32155,229347,14.02
2015,"12","02","Albacete","OTROS",11054,229347,4.82
2015,"12","02","Albacete","UPYD",1145,229347,0.5
2015,"12","02","Albacete","IU_PCE_HISTORICO",551,229347,0.24
2015,"12","02","Albacete","VOX",538,229347,0.23
2015,"12","03","Alicante/Alacant","PP",296709,897901,33.04
2015,"12","03","Alicante/Alacant","SUMAR_PODEMOS",200885,897901,22.37
2015,"12","03","Alicante/Alacant","PSOE",188367,897901,20.98
2015,"12","03","Alicante/Alacant","CIUDADANOS",154037,897901,17.16
2015,"12","03","Alicante/Alacant","IU_PCE_HISTORICO",36775,897901,4.1
2015,"12","03","Alicante/Alacant","OTROS",13353,897901,1.49
2015,"12","03","Alicante/Alacant","UPYD",5552,897901,0.62
2015,"12","03","Alicante/Alacant","VOX",2223,897901,0.25
2015,"12","04","Almería","PP",117407,306446,38.31
2015,"12","04","Almería","PSOE",89023,306446,29.05
2015,"12","04","Almería","CIUDADANOS",44320,306446,14.46
2015,"12","04","Almería","SUMAR_PODEMOS",39482,306446,12.88
2015,"12","04","Almería","IU_PCE_HISTORICO",11386,306446,3.72
2015,"12","04","Almería","OTROS",2423,306446,0.79
2015,"12","04","Almería","UPYD",1522,306446,0.5
2015,"12","04","Almería","VOX",543,306446,0.18
2015,"12","04","Almería","EXTREMA_DERECHA_ANTIGUA",340,306446,0.11
2015,"12","01","Araba/Álava","SUMAR_PODEMOS",48266,177448,27.2
2015,"12","01","Araba/Álava","PP",33612,177448,18.94
2015,"12","01","Araba/Álava","PNV",28297,177448,15.95
2015,"12","01","Araba/Álava","PSOE",25294,177448,14.25
2015,"12","01","Araba/Álava","BILDU_HB",21179,177448,11.94
2015,"12","01","Araba/Álava","CIUDADANOS",10468,177448,5.9
2015,"12","01","Araba/Álava","IU_PCE_HISTORICO",7527,177448,4.24
2015,"12","01","Araba/Álava","OTROS",2041,177448,1.15
2015,"12","01","Araba/Álava","UPYD",764,177448,0.43
2015,"12","33","Asturias","PP",186588,613309,30.42
2015,"12","33","Asturias","PSOE",144069,613309,23.49
2015,"12","33","Asturias","SUMAR_PODEMOS",132008,613309,21.52
2015,"12","33","Asturias","CIUDADANOS",83886,613309,13.68
2015,"12","33","Asturias","IU_PCE_HISTORICO",54553,613309,8.89
2015,"12","33","Asturias","OTROS",6729,613309,1.1
2015,"12","33","Asturias","UPYD",3792,613309,0.62
2015,"12","33","Asturias","VOX",1684,613309,0.27
2015,"12","06","Badajoz","PSOE",148347,395612,37.5
2015,"12","06","Badajoz","PP",137501,395612,34.76
2015,"12","06","Badajoz","SUMAR_PODEMOS",47203,395612,11.93
2015,"12","06","Badajoz","CIUDADANOS",45252,395612,11.44
2015,"12","06","Badajoz","IU_PCE_HISTORICO",12786,395612,3.23
2015,"12","06","Badajoz","OTROS",2984,395612,0.75
2015,"12","06","Badajoz","UPYD",1539,395612,0.39
2015,"12","07","Balears, Illes","PP",140519,479413,29.31
2015,"12","07","Balears, Illes","SUMAR_PODEMOS",111451,479413,23.25
2015,"12","07","Balears, Illes","PSOE",88559,479413,18.47
2015,"12","07","Balears, Illes","CIUDADANOS",71451,479413,14.9
2015,"12","07","Balears, Illes","OTROS",52550,479413,10.96
2015,"12","07","Balears, Illes","IU_PCE_HISTORICO",12612,479413,2.63
2015,"12","07","Balears, Illes","UPYD",2271,479413,0.47
2015,"12","08","Barcelona","SUMAR_PODEMOS",765969,2831889,27.05
2015,"12","08","Barcelona","PSOE",463574,2831889,16.37
2015,"12","08","Barcelona","ERC",412555,2831889,14.57
2015,"12","08","Barcelona","CIUDADANOS",385894,2831889,13.63
2015,"12","08","Barcelona","JUNTS_CIU",377698,2831889,13.34
2015,"12","08","Barcelona","PP",321155,2831889,11.34
2015,"12","08","Barcelona","OTROS",87821,2831889,3.1
2015,"12","08","Barcelona","IU_PCE_HISTORICO",10664,2831889,0.38
2015,"12","08","Barcelona","UPYD",6559,2831889,0.23
2015,"12","48","Bizkaia","PNV",182250,647537,28.15
2015,"12","48","Bizkaia","SUMAR_PODEMOS",170256,647537,26.29
2015,"12","48","Bizkaia","PSOE",84650,647537,13.07
2015,"12","48","Bizkaia","BILDU_HB",81538,647537,12.59
2015,"12","48","Bizkaia","PP",74283,647537,11.47
2015,"12","48","Bizkaia","CIUDADANOS",24990,647537,3.86
2015,"12","48","Bizkaia","IU_PCE_HISTORICO",19895,647537,3.07
2015,"12","48","Bizkaia","OTROS",7682,647537,1.19
2015,"12","48","Bizkaia","UPYD",1993,647537,0.31
2015,"12","09","Burgos","PP",81790,212835,38.43
2015,"12","09","Burgos","PSOE",44488,212835,20.9
2015,"12","09","Burgos","SUMAR_PODEMOS",36602,212835,17.2
2015,"12","09","Burgos","CIUDADANOS",33381,212835,15.68
2015,"12","09","Burgos","IU_PCE_HISTORICO",11069,212835,5.2
2015,"12","09","Burgos","UPYD",2333,212835,1.1
2015,"12","09","Burgos","OTROS",2257,212835,1.06
2015,"12","09","Burgos","VOX",915,212835,0.43
2015,"12","39","Cantabria","PP",128852,345963,37.24
2015,"12","39","Cantabria","PSOE",78217,345963,22.61
2015,"12","39","Cantabria","SUMAR_PODEMOS",62219,345963,17.98
2015,"12","39","Cantabria","CIUDADANOS",53182,345963,15.37
2015,"12","39","Cantabria","IU_PCE_HISTORICO",16408,345963,4.74
2015,"12","39","Cantabria","OTROS",3330,345963,0.96
2015,"12","39","Cantabria","UPYD",2860,345963,0.83
2015,"12","39","Cantabria","VOX",895,345963,0.26
2015,"12","12","Castellón/Castelló","PP",98345,306662,32.07
2015,"12","12","Castellón/Castelló","SUMAR_PODEMOS",74457,306662,24.28
2015,"12","12","Castellón/Castelló","PSOE",66453,306662,21.67
2015,"12","12","Castellón/Castelló","CIUDADANOS",48220,306662,15.72
2015,"12","12","Castellón/Castelló","IU_PCE_HISTORICO",10554,306662,3.44
2015,"12","12","Castellón/Castelló","OTROS",5975,306662,1.95
2015,"12","12","Castellón/Castelló","UPYD",1739,306662,0.57
2015,"12","12","Castellón/Castelló","VOX",919,306662,0.3
2015,"12","51","Ceuta","PP",14786,32515,45.47
2015,"12","51","Ceuta","PSOE",7599,32515,23.37
2015,"12","51","Ceuta","SUMAR_PODEMOS",4630,32515,14.24
2015,"12","51","Ceuta","CIUDADANOS",4378,32515,13.46
2015,"12","51","Ceuta","IU_PCE_HISTORICO",572,32515,1.76
2015,"12","51","Ceuta","OTROS",356,32515,1.09
2015,"12","51","Ceuta","UPYD",194,32515,0.6
2015,"12","13","Ciudad Real","PP",113356,292793,38.72
2015,"12","13","Ciudad Real","PSOE",91861,292793,31.37
2015,"12","13","Ciudad Real","SUMAR_PODEMOS",36724,292793,12.54
2015,"12","13","Ciudad Real","CIUDADANOS",36377,292793,12.42
2015,"12","13","Ciudad Real","IU_PCE_HISTORICO",10184,292793,3.48
2015,"12","13","Ciudad Real","OTROS",2114,292793,0.72
2015,"12","13","Ciudad Real","UPYD",1618,292793,0.55
2015,"12","13","Ciudad Real","VOX",559,292793,0.19
2015,"12","15","Coruña, A","PP",237846,662574,35.9
2015,"12","15","Coruña, A","SUMAR_PODEMOS",176631,662574,26.66
2015,"12","15","Coruña, A","PSOE",136921,662574,20.67
2015,"12","15","Coruña, A","CIUDADANOS",66395,662574,10.02
2015,"12","15","Coruña, A","OTROS",37084,662574,5.6
2015,"12","15","Coruña, A","UPYD",3493,662574,0.53
2015,"12","15","Coruña, A","IU_PCE_HISTORICO",2965,662574,0.45
2015,"12","15","Coruña, A","VOX",1239,662574,0.19
2015,"12","16","Cuenca","PP",50695,119954,42.26
